indice,titulo,artista,ano,nivel_toxicidade,abuso_emocional,ciume_possessividade,dependencia,objetificacao,violencia_traicao,justificativa
194,Doggin' Around,Jackie Wilson,1960.0,0.8,True,False,False,False,False,"""If you don't stop yeah, I'm gonna put you down"" (amenaça de violência psicológica); ""You keep me upset, my heads in a whirl But if you wanna be my girl You better stop yeah doggin' me around"" (controle e manipulação)."
195,Little Bitty Girl,Bobby Rydell,1960.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
196,Money,Barret Strong,1960.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
197,Stay,Maurice Williams,1960.0,0.2,False,True,False,False,False,"""Please, please, please Tell me you're going to stay"" — demonstra um leve controle e desejo de possuir a atenção do outro."
198,Lonely Weekends,Charlie Rich,1960.0,0.2,False,True,False,False,False,"""You said you'd be good to me"" e ""But baby, you didn't even try"" demonstram um leve controle e expectativas não atendidas."
199,Sandy,Larry Hall,1960.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
200,Tossin' And Turnin',Bobby Lewis,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
201,I Fall To Pieces,Patsy Cline,1961.0,0.2,False,True,False,False,False,"""You want me to act like we've never kissed"" e ""each time I go out with someone new you walk by and I fall to pieces"" - demonstra um leve controle, mas sem agressividade."
202,Michael,Highwaymen,1961.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
203,Cryin',Roy Orbison,1961.0,0.2,False,True,True,False,False,"""O touch of your hand Can start me crying"" - demonstra um leve controle, mas sem agressividade; ""I love you even more Than I did before But, darling, what can I do? For you don't love me"" - expressa dependência emocional."
204,Runaway,Del Shannon,1961.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
205,My True Story,Jive Five,1961.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
206,Pony Time,Chubby Checker,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
207,Wheels,String-a-longs,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
208,Raindrops,Dee Clark,1961.0,0.2,False,True,False,False,False,"""I don't know where she's gone"" — demonstra um leve controle, buscando saber a localização da pessoa amada."
209,Wooden Heart (Muss I Denn),Joe Dowell,1961.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
210,Calcutta,Lawrence Welk,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado (pois a música é instrumental e não trata de relacionamento amoroso)
211,Take Good Care Of My Baby,Bobby Vee,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
212,Running Scared,Roy Orbison,1961.0,0.2,False,True,False,False,False,"""You turned around and walked away with me"" - demonstra um leve controle, mas sem agressividade."
213,Dedicated To The One I Love,Shirelles,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
214,Last Night,Mar-Keys,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado (A letra não descreve um relacionamento amoroso ou qualquer tipo de interação humana.)
215,Will You Love Me Tomorrow,Shirelles,1961.0,0.2,False,True,False,False,False,"""Tonight you're mine completely"" e ""You say that I'm the only one"" demonstram um leve controle, mas sem agressividade."
216,Exodus,Ferrante and Teicher,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
217,Where The Boys Are,Connie Francis,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
218,Hit The Road Jack,Ray Charles,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
219,Sad Movies (Make Me Cry),Sue Thompson,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
220,Mother-In-Law,Ernie K-Doe,1961.0,0.2,False,True,False,False,False,"""She asks me what I made"" - demonstra um leve controle, mas sem agressividade."
221,Bristol Stomp,Dovells,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
222,Travelin' Man,Ricky Nelson,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
223,Shop Around,Miracles,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
224,The Boll Weevil Song,Brook Benton,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
225,A Hundred Pounds Of Clay,Gene Mcdaniels,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
226,The Mountain's High,Dick and Deedee,1961.0,0.0,False,False,False,False,False,
227,Don't Worry,Marty Robbins,1961.0,0.2,False,True,False,False,False,"""Don't pity me, 'cause I'm feeling blue Don't be ashamed it might happen to you"" - expressa um leve controle e possibilidade de dependência emocional."
228,On The Rebound,Floyd Cramer,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado (a letra não descreve um relacionamento amoroso ou tóxico)
229,Portrait Of My Love,Steve Lawrence,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
230,Quarter To Three,"Gary ""U.S."" Bonds",1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
231,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
232,Calendar Girl,Neil Sedaka,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
233,I Like It Like That,Chris Kenner,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
234,Apache,Jorgen Ingmann,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
235,Don't Bet Money Honey,Linda Scott,1961.0,0.8,True,False,False,False,False,"""You lied to me before and I know You'll lie, yes you'll lie again"" (abuso emocional)."
236,Without You,Johnny Tillotson,1961.0,0.2,False,True,False,False,False,"""Ninguém para falar quando estou sozinho"" e ""não posso chamar alguém meu próprio""; demonstra um leve controle, mas sem agressividade."
237,Wings Of A Dove,Ferlin Husky,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
238,Little Sister,Elvis Presley,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
239,Blue Moon,Marcels,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
240,Daddy's Home,Shep and The Limelites,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
241,This Time,Troy Shondell,1961.0,0.2,False,True,False,False,False,"""Now that you're going away I only live from day to day"" - demonstra um leve controle, mas sem agressividade."
242,I Don't Know Why But I Do,"Clarence ""Frog Man"" Henry",1961.0,0.0,False,False,False,False,False,
243,Asia Minor,Kokomo,1961.0,0.2,False,True,False,False,False,"""Você não pode me deixar"" — demonstra um leve controle, mas sem agressividade."
244,Hello Walls,Faron Young,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
245,Runaround Sue,Dion,1961.0,0.2,False,True,False,False,False,"""She likes to travel around, yeah She'll love you and she'll put you down"" — demonstra um leve controle e possibilidade de infidelidade."
246,Yellow Bird,Arthur Lyman,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
247,Hurt,Timi Yuro,1961.0,0.8,True,False,False,False,False,"""I'm so hurt To think that you lied to me"" (abuso emocional); ""But... but, even... even though you hurt me Like nobody else could ever do I would never ever hurt... hurt you"" (indica uma dependência recíproca)."
248,Hello Mary Lou,Ricky Nelson,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
249,There's A Moon Out Tonight,Capris,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
250,Surrender,Elvis Presley,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
251,I Love How You Love Me,Paris Sisters,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
252,Ya Ya,Lee Dorsey,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
253,School Is Out,"Gary ""U.S."" Bonds",1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
254,Mexico,Bob Moore,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
255,You Don't Know What You've Got (Until You Lose It),Ral Donner,1961.0,0.8,True,False,True,False,False,"""You gave me you-your love but I misused it"" (abuso emocional); ""I never knew how lonely loneliness could be And now I need you, dear, as you once needed me"" (dependência)."
256,Walk Right Back,Everly Brothers,1961.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" — demonstra um leve controle."
257,The Way You Look Tonight,Lettermen,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
258,Moody River,Pat Boone,1961.0,0.8,True,False,False,False,False,"""No longer can I live With this hurt and this sin"" (abuso emocional) - o parceiro está escondendo sua infidelidade e não consegue viver com a culpa, causando dor ao outro."
259,One Mint Julep,Ray Charles,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
260,Take Good Care Of Her,Adam Wade,1961.0,0.2,False,True,False,False,False,"""Just take good care of her Take good care of her"" — demonstra um leve controle, mas sem agressividade."
261,Gee Whiz (Look At His Eyes),Carla Thomas,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
262,Stand By Me,Ben E. King,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
263,Spanish Harlem,Ben E. King,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
264,It's Gonna Work Out Fine,Ike and Tina Turner,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
265,Baby Blue,Echoes,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
266,Baby Sittin' Boogie,Buzz Clifford,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
267,Hats Off To Larry,Del Shannon,1961.0,0.2,False,True,False,False,False,"""I want you back, I think you'll change"" - demonstra um leve controle e desejo de possuir a pessoa. Não há ameaças ou violência nesta letra."
268,Those Oldies But Goodies,Caesar and The Romans,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
269,The Fly,Chubby Checker,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
270,(Marie's The Name) His Latest Flame,Elvis Presley,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
271,Wonderland By Night,Bert Kaempfert and His Orch.,1961.0,0.0,False,False,False,False,False,
272,Bless You,Tony Orlando,1961.0,0.2,False,False,True,False,False,"""I stood alone with no love of my own"" — expressa dependência leve, mas pode ser apenas uma hipérbole romântica."
273,I've Told Every Little Star,Linda Scott,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
274,One Track Mind,Bobby Lewis,1961.0,0.2,False,True,False,False,False,"""I can't keep my mind On nothing else but you"" — demonstra um leve controle, mas sem agressividade."
275,Angel Baby,Rosie and The Originals,1961.0,0.2,False,True,True,False,False,"""Please never leave me Blue and alone If you ever go I'm sure you'll come back home"" - expressa uma preocupação excessiva com a ausência do parceiro, demonstrando um leve controle e dependência."
276,Pretty Little Angel Eyes,Curtis Lee,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
277,Think Twice,Brook Benton,1961.0,0.2,False,True,True,False,False,"""Thought you could guess somehow My secret heart was saying 'Man, it's too late to turn back now'"" - demonstra um leve controle e dependência emocional."
278,Does Your Chewing Gum Lose Its Flavor (On The Bedpost Overnight),Lonnie Donegan,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
279,Breakin' In A Brand New Broken Heart,Connie Francis,1961.0,0.2,False,True,False,False,False,"""There's no one I care to see"" - demonstra um leve controle, mas sem agressividade."
280,Mama Said,Shirelles,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
281,Let The Four Winds Blow,Fats Domino,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
282,The Writing On The Wall,Adam Wade,1961.0,0.2,False,True,False,False,False,"""Each time I call (Each time you call) I guess that I'd be a fool Not to know your heart's grown cruel"" — demonstra um leve controle, mas sem agressividade."
283,My Kind Of Girl,Matt Monroe,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
284,"Tonight My Love, Tonight",Paul Anka,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
285,Big Bad John,Jimmy Dean,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
286,Good Time Baby,Bobby Rydell,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
287,San Antonio Rose,Floyd Cramer,1961.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
